location,date,new_cases
Bhutan,2021-07-26,3.0
Bhutan,2021-07-27,11.0
Bhutan,2021-07-28,1.0
Bhutan,2021-07-29,5.0
Bhutan,2021-07-30,2.0
Bhutan,2021-07-31,7.0
Bhutan,2021-08-01,3.0
Bhutan,2021-08-02,6.0
Bhutan,2021-08-03,8.0
Bhutan,2021-08-04,8.0
Bhutan,2021-08-05,3.0
Bhutan,2021-08-06,1.0
Bhutan,2021-08-07,0.0
Bhutan,2021-08-08,0.0
Bhutan,2021-08-09,2.0
Bhutan,2021-08-10,4.0
Bhutan,2021-08-11,1.0
Bhutan,2021-08-12,2.0
Bhutan,2021-08-13,13.0
Bhutan,2021-08-14,4.0
Bhutan,2021-08-15,1.0
Bhutan,2021-08-16,6.0
Bhutan,2021-08-17,0.0
Bhutan,2021-08-18,0.0
Bhutan,2021-08-19,3.0
Bhutan,2021-08-20,0.0
Bhutan,2021-08-21,5.0
Bhutan,2021-08-22,0.0
Bhutan,2021-08-23,0.0
Bhutan,2021-08-24,6.0
Bhutan,2021-08-25,0.0
Bhutan,2021-08-26,0.0
Bhutan,2021-08-27,1.0
Bhutan,2021-08-28,2.0
Bhutan,2021-08-29,0.0
Bhutan,2021-08-30,1.0
Bhutan,2021-08-31,1.0
Bhutan,2021-09-01,0.0
Bhutan,2021-09-02,0.0
Bhutan,2021-09-03,0.0
Bhutan,2021-09-04,0.0
Bhutan,2021-09-05,0.0
Bhutan,2021-09-06,0.0
Bhutan,2021-09-07,0.0
Bhutan,2021-09-08,0.0
Bhutan,2021-09-09,0.0
Bhutan,2021-09-10,0.0
Bhutan,2021-09-11,0.0
Bhutan,2021-09-12,0.0
Bhutan,2021-09-13,0.0
Bhutan,2021-09-14,0.0
Bhutan,2021-09-15,0.0
Bhutan,2021-09-16,0.0
Bhutan,2021-09-17,0.0
Bhutan,2021-09-18,1.0
Bhutan,2021-09-19,0.0
Bhutan,2021-09-20,0.0
Bhutan,2021-09-21,2.0
Bhutan,2021-09-22,0.0
Bhutan,2021-09-23,0.0
Bhutan,2021-09-24,0.0
Bhutan,2021-09-25,0.0
Bhutan,2021-09-26,0.0
Bhutan,2021-09-27,0.0
Bhutan,2021-09-28,1.0
Bhutan,2021-09-29,1.0
Bhutan,2021-09-30,0.0
Bhutan,2021-10-01,0.0
Bhutan,2021-10-02,0.0
Bhutan,2021-10-03,7.0
Bhutan,2021-10-04,0.0
Bhutan,2021-10-05,5.0
Bhutan,2021-10-06,0.0
Bhutan,2021-10-07,0.0
Bhutan,2021-10-08,0.0
Bhutan,2021-10-09,0.0
Bhutan,2021-10-10,0.0
Bhutan,2021-10-11,0.0
Bhutan,2021-10-12,0.0
Bhutan,2021-10-13,2.0
Bhutan,2021-10-14,1.0
Bhutan,2021-10-15,1.0
Bhutan,2021-10-16,0.0
Bhutan,2021-10-17,0.0
Bhutan,2021-10-18,0.0
Bhutan,2021-10-19,0.0
Bhutan,2021-10-20,0.0
Bhutan,2021-10-21,0.0
Bhutan,2021-10-22,0.0
Bhutan,2021-10-23,0.0
Bhutan,2021-10-24,0.0
Bhutan,2021-10-25,0.0
Bhutan,2021-10-26,0.0
Bhutan,2021-10-27,3.0
Bhutan,2021-10-28,1.0
Bhutan,2021-10-29,0.0
Bhutan,2021-10-30,0.0
Bhutan,2021-10-31,0.0
Bhutan,2021-11-01,0.0
Chile,2021-01-01,3591.0
Chile,2021-01-02,3338.0
Chile,2021-01-03,2289.0
Chile,2021-01-04,2450.0
Chile,2021-01-05,2460.0
Chile,2021-01-06,2382.0
Chile,2021-01-07,3693.0
Chile,2021-01-08,4205.0
Chile,2021-01-09,4361.0
Chile,2021-01-10,4181.0
Chile,2021-01-11,3969.0
Chile,2021-01-12,3243.0
Chile,2021-01-13,3390.0
Chile,2021-01-14,4187.0
Chile,2021-01-15,4468.0
Chile,2021-01-16,4313.0
Chile,2021-01-17,4339.0
Chile,2021-01-18,3918.0
Chile,2021-01-19,3401.0
Chile,2021-01-20,3589.0
Chile,2021-01-21,4367.0
Chile,2021-01-22,4959.0
Chile,2021-01-23,4581.0
Chile,2021-01-24,4463.0
Chile,2021-01-25,4068.0
Chile,2021-01-26,3322.0
Chile,2021-01-27,3388.0
Chile,2021-01-28,4255.0
Chile,2021-01-29,4606.0
Chile,2021-01-30,4151.0
Chile,2021-01-31,4209.0
Chile,2021-02-01,3779.0
Chile,2021-02-02,3147.0
Chile,2021-02-03,2610.0
Chile,2021-02-04,3592.0
Chile,2021-02-05,3782.0
Chile,2021-02-06,4063.0
Chile,2021-02-07,3804.0
Chile,2021-02-08,3464.0
Chile,2021-02-09,2839.0
Chile,2021-02-10,2387.0
Chile,2021-02-11,3731.0
Chile,2021-02-12,4164.0
Chile,2021-02-13,3925.0
Chile,2021-02-14,3813.0
Chile,2021-02-15,3332.0
Chile,2021-02-16,2498.0
Chile,2021-02-17,2275.0
Chile,2021-02-18,3828.0
Chile,2021-02-19,3797.0
Chile,2021-02-20,3906.0
Chile,2021-02-21,3615.0
Chile,2021-02-22,3549.0
Chile,2021-02-23,2308.0
Chile,2021-02-24,2555.0
Chile,2021-02-25,4472.0
Chile,2021-02-26,4585.0
Chile,2021-02-27,4489.0
Chile,2021-02-28,3207.0
Chile,2021-03-01,5145.0
Chile,2021-03-02,2742.0
Chile,2021-03-03,3040.0
Chile,2021-03-04,4567.0
Chile,2021-03-05,5331.0
Chile,2021-03-06,5033.0
Chile,2021-03-07,5302.0
Chile,2021-03-08,4748.0
Chile,2021-03-09,3531.0
Chile,2021-03-10,3885.0
Chile,2021-03-11,5563.0
Chile,2021-03-12,5973.0
Chile,2021-03-13,5894.0
Chile,2021-03-14,5731.0
Chile,2021-03-15,5121.0
Chile,2021-03-16,4551.0
Chile,2021-03-17,3430.0
Chile,2021-03-18,7257.0
Chile,2021-03-19,6584.0
Chile,2021-03-20,7036.0
Chile,2021-03-21,6850.0
Chile,2021-03-22,6155.0
Chile,2021-03-23,4864.0
Chile,2021-03-24,4825.0
Chile,2021-03-25,7060.0
Chile,2021-03-26,7478.0
Chile,2021-03-27,7592.0
Chile,2021-03-28,7330.0
Chile,2021-03-29,7241.0
Chile,2021-03-30,5008.0
Chile,2021-03-31,6046.0
Chile,2021-04-01,7868.0
Chile,2021-04-02,8079.0
Chile,2021-04-03,7993.0
Chile,2021-04-04,7307.0
Chile,2021-04-05,5827.0
Chile,2021-04-06,5168.0
Chile,2021-04-07,5242.0
Chile,2021-04-08,8248.0
Chile,2021-04-09,9151.0
Chile,2021-04-10,8101.0
Chile,2021-04-11,7977.0
Chile,2021-04-12,6421.0
Chile,2021-04-13,5790.0
Chile,2021-04-14,5557.0
Chile,2021-04-15,7431.0
Chile,2021-04-16,7613.0
Chile,2021-04-17,8037.0
Chile,2021-04-18,7370.0
Chile,2021-04-19,6622.0
Chile,2021-04-20,4849.0
Chile,2021-04-21,5214.0
Chile,2021-04-22,6917.0
Chile,2021-04-23,7582.0
Chile,2021-04-24,6909.0
Chile,2021-04-25,6725.0
Chile,2021-04-26,6078.0
Chile,2021-04-27,4158.0
Chile,2021-04-28,4499.0
Chile,2021-04-29,6720.0
Chile,2021-04-30,7254.0
Chile,2021-05-01,5510.0
Chile,2021-05-02,7165.0
Chile,2021-05-03,4895.0
Chile,2021-05-04,3249.0
Chile,2021-05-05,3885.0
Chile,2021-05-06,6299.0
Chile,2021-05-07,6530.0
Chile,2021-05-08,6198.0
Chile,2021-05-09,5493.0
Chile,2021-05-10,5339.0
Chile,2021-05-11,3738.0
Chile,2021-05-12,3902.0
Chile,2021-05-13,6153.0
Chile,2021-05-14,6915.0
Chile,2021-05-15,6736.0
Chile,2021-05-16,6296.0
Chile,2021-05-17,5548.0
Chile,2021-05-18,3766.0
Chile,2021-05-19,4767.0
Chile,2021-05-20,7682.0
Chile,2021-05-21,7602.0
Chile,2021-05-22,7500.0
Chile,2021-05-23,6505.0
Chile,2021-05-24,5343.0
Chile,2021-05-25,4160.0
Chile,2021-05-26,5197.0
Chile,2021-05-27,8105.0
Chile,2021-05-28,8658.0
Chile,2021-05-29,8216.0
Chile,2021-05-30,7910.0
Chile,2021-05-31,6839.0
Chile,2021-06-01,5011.0
Chile,2021-06-02,5616.0
Chile,2021-06-03,8128.0
Chile,2021-06-04,8245.0
Chile,2021-06-05,8920.0
Chile,2021-06-06,7690.0
Chile,2021-06-07,6928.0
Chile,2021-06-08,5533.0
Chile,2021-06-09,5351.0
Chile,2021-06-10,7709.0
Chile,2021-06-11,7942.0
Chile,2021-06-12,7573.0
Chile,2021-06-13,7481.0
Chile,2021-06-14,6190.0
Chile,2021-06-15,4576.0
Chile,2021-06-16,4322.0
Chile,2021-06-17,6670.0
Chile,2021-06-18,6770.0
Chile,2021-06-19,6274.0
Chile,2021-06-20,5743.0
Chile,2021-06-21,5205.0
Chile,2021-06-22,3710.0
Chile,2021-06-23,2476.0
Chile,2021-06-24,3463.0
Chile,2021-06-25,5599.0
Chile,2021-06-26,5171.0
Chile,2021-06-27,4461.0
Chile,2021-06-28,4034.0
Chile,2021-06-29,2637.0
Chile,2021-06-30,2128.0
Chile,2021-07-01,2655.0
Chile,2021-07-02,4056.0
Chile,2021-07-03,3848.0
Chile,2021-07-04,3323.0
Chile,2021-07-05,2824.0
Chile,2021-07-06,1857.0
Chile,2021-07-07,1871.0
Chile,2021-07-08,3255.0
Chile,2021-07-09,2800.0
Chile,2021-07-10,2769.0
Chile,2021-07-11,2318.0
Chile,2021-07-12,2145.0
Chile,2021-07-13,1264.0
Chile,2021-07-14,1243.0
Chile,2021-07-15,2366.0
Chile,2021-07-16,2053.0
Chile,2021-07-17,1932.0
Chile,2021-07-18,1398.0
Chile,2021-07-19,1004.0
Chile,2021-07-20,975.0
Chile,2021-07-21,996.0
Chile,2021-07-22,1859.0
Chile,2021-07-23,1645.0
Chile,2021-07-24,1391.0
Chile,2021-07-25,1428.0
Chile,2021-07-26,1168.0
Chile,2021-07-27,745.0
Chile,2021-07-28,827.0
Chile,2021-07-29,1371.0
Chile,2021-07-30,1341.0
Chile,2021-07-31,1142.0
Chile,2021-08-01,1171.0
Chile,2021-08-02,910.0
Chile,2021-08-03,605.0
Chile,2021-08-04,726.0
Chile,2021-08-05,1206.0
Chile,2021-08-06,1182.0
Chile,2021-08-07,938.0
Chile,2021-08-08,854.0
Chile,2021-08-09,953.0
Chile,2021-08-10,507.0
Chile,2021-08-11,644.0
Chile,2021-08-12,1128.0
Chile,2021-08-13,833.0
Chile,2021-08-14,865.0
Chile,2021-08-15,899.0
Chile,2021-08-16,740.0
Chile,2021-08-17,398.0
Chile,2021-08-18,501.0
Chile,2021-08-19,858.0
Chile,2021-08-20,752.0
Chile,2021-08-21,712.0
Chile,2021-08-22,663.0
Chile,2021-08-23,578.0
Chile,2021-08-24,380.0
Chile,2021-08-25,399.0
Chile,2021-08-26,785.0
Chile,2021-08-27,669.0
Chile,2021-08-28,607.0
Chile,2021-08-29,595.0
Chile,2021-08-30,501.0
Chile,2021-08-31,345.0
Chile,2021-09-01,448.0
Chile,2021-09-02,575.0
Chile,2021-09-03,494.0
Chile,2021-09-04,474.0
Chile,2021-09-05,425.0
Chile,2021-09-06,435.0
Chile,2021-09-07,265.0
Chile,2021-09-08,355.0
Chile,2021-09-09,500.0
Chile,2021-09-10,510.0
Chile,2021-09-11,474.0
Chile,2021-09-12,441.0
Chile,2021-09-13,469.0
Chile,2021-09-14,292.0
Chile,2021-09-15,401.0
Chile,2021-09-16,587.0
Chile,2021-09-17,583.0
Chile,2021-09-18,591.0
Chile,2021-09-19,475.0
Chile,2021-09-20,277.0
Chile,2021-09-21,280.0
Chile,2021-09-22,524.0
Chile,2021-09-23,859.0
Chile,2021-09-24,829.0
Chile,2021-09-25,747.0
Chile,2021-09-26,765.0
Chile,2021-09-27,614.0
Chile,2021-09-28,431.0
Chile,2021-09-29,611.0
Chile,2021-09-30,858.0
Chile,2021-10-01,807.0
Chile,2021-10-02,813.0
Chile,2021-10-03,718.0
Chile,2021-10-04,654.0
Chile,2021-10-05,493.0
Chile,2021-10-06,695.0
Chile,2021-10-07,942.0
Chile,2021-10-08,986.0
Chile,2021-10-09,998.0
Chile,2021-10-10,1063.0
Chile,2021-10-11,950.0
Chile,2021-10-12,609.0
Chile,2021-10-13,733.0
Chile,2021-10-14,1191.0
Chile,2021-10-15,1631.0
Chile,2021-10-16,1689.0
Chile,2021-10-17,1514.0
Chile,2021-10-18,1315.0
Chile,2021-10-19,933.0
Chile,2021-10-20,1228.0
Chile,2021-10-21,1793.0
Chile,2021-10-22,2004.0
Chile,2021-10-23,1994.0
Chile,2021-10-24,1811.0
Chile,2021-10-25,1623.0
Chile,2021-10-26,1157.0
Chile,2021-10-27,1710.0
Chile,2021-10-28,2136.0
Chile,2021-10-29,2281.0
Chile,2021-10-30,2142.0
Chile,2021-10-31,2171.0
Chile,2021-11-01,1738.0
Colombia,2021-01-01,12105.0
Colombia,2021-01-02,11528.0
Colombia,2021-01-03,9412.0
Colombia,2021-01-04,10311.0
Colombia,2021-01-05,16835.0
Colombia,2021-01-06,16805.0
Colombia,2021-01-07,17576.0
Colombia,2021-01-08,18221.0
Colombia,2021-01-09,15795.0
Colombia,2021-01-10,15537.0
Colombia,2021-01-11,15003.0
Colombia,2021-01-12,14179.0
Colombia,2021-01-13,15898.0
Colombia,2021-01-14,17121.0
Colombia,2021-01-15,21078.0
Colombia,2021-01-16,20855.0
Colombia,2021-01-17,17379.0
Colombia,2021-01-18,14719.0
Colombia,2021-01-19,15939.0
Colombia,2021-01-20,17908.0
Colombia,2021-01-21,15366.0
Colombia,2021-01-22,15073.0
Colombia,2021-01-23,15551.0
Colombia,2021-01-24,12516.0
Colombia,2021-01-25,12261.0
Colombia,2021-01-26,13606.0
Colombia,2021-01-27,13953.0
Colombia,2021-01-28,12270.0
Colombia,2021-01-29,10058.0
Colombia,2021-01-30,9173.0
Colombia,2021-01-31,8078.0
Colombia,2021-02-01,9622.0
Colombia,2021-02-02,10091.0
Colombia,2021-02-03,11025.0
Colombia,2021-02-04,9790.0
Colombia,2021-02-05,7248.0
Colombia,2021-02-06,8547.0
Colombia,2021-02-07,6009.0
Colombia,2021-02-08,4246.0
Colombia,2021-02-09,5442.0
Colombia,2021-02-10,6443.0
Colombia,2021-02-11,6294.0
Colombia,2021-02-12,5528.0
Colombia,2021-02-13,4947.0
Colombia,2021-02-14,4923.0
Colombia,2021-02-15,3510.0
Colombia,2021-02-16,4049.0
Colombia,2021-02-17,5103.0
Colombia,2021-02-18,4824.0
Colombia,2021-02-19,4476.0
Colombia,2021-02-20,5017.0
Colombia,2021-02-21,4244.0
Colombia,2021-02-22,3401.0
Colombia,2021-02-23,3926.0
Colombia,2021-02-24,3953.0
Colombia,2021-02-25,3683.0
Colombia,2021-02-26,3567.0
Colombia,2021-02-27,3343.0
Colombia,2021-02-28,3555.0
Colombia,2021-03-01,3570.0
Colombia,2021-03-02,4339.0
Colombia,2021-03-03,3047.0
Colombia,2021-03-04,3565.0
Colombia,2021-03-05,3371.0
Colombia,2021-03-06,3663.0
Colombia,2021-03-07,3411.0
Colombia,2021-03-08,2205.0
Colombia,2021-03-09,3511.0
Colombia,2021-03-10,3588.0
Colombia,2021-03-11,4579.0
Colombia,2021-03-12,4078.0
Colombia,2021-03-13,4465.0
Colombia,2021-03-14,4062.0
Colombia,2021-03-15,2740.0
Colombia,2021-03-16,3716.0
Colombia,2021-03-17,4554.0
Colombia,2021-03-18,5139.0
Colombia,2021-03-19,5133.0
Colombia,2021-03-20,6761.0
Colombia,2021-03-21,6043.0
Colombia,2021-03-22,5048.0
Colombia,2021-03-23,4946.0
Colombia,2021-03-24,5986.0
Colombia,2021-03-25,6732.0
Colombia,2021-03-26,7395.0
Colombia,2021-03-27,8254.0
Colombia,2021-03-28,7139.0
Colombia,2021-03-29,7049.0
Colombia,2021-03-30,7952.0
Colombia,2021-03-31,8646.0
Colombia,2021-04-01,11449.0
Colombia,2021-04-02,10222.0
Colombia,2021-04-03,9149.0
Colombia,2021-04-04,9022.0
Colombia,2021-04-05,10190.0
Colombia,2021-04-06,11827.0
Colombia,2021-04-07,11381.0
Colombia,2021-04-08,12464.0
Colombia,2021-04-09,12125.0
Colombia,2021-04-10,14509.0
Colombia,2021-04-11,17483.0
Colombia,2021-04-12,16739.0
Colombia,2021-04-13,16377.0
Colombia,2021-04-14,16487.0
Colombia,2021-04-15,16918.0
Colombia,2021-04-16,16703.0
Colombia,2021-04-17,16654.0
Colombia,2021-04-18,16871.0
Colombia,2021-04-19,14189.0
Colombia,2021-04-20,16965.0
Colombia,2021-04-21,17212.0
Colombia,2021-04-22,19306.0
Colombia,2021-04-23,19925.0
Colombia,2021-04-24,16730.0
Colombia,2021-04-25,17190.0
Colombia,2021-04-26,12839.0
Colombia,2021-04-27,17578.0
Colombia,2021-04-28,19745.0
Colombia,2021-04-29,17308.0
Colombia,2021-04-30,17790.0
Colombia,2021-05-01,18022.0
Colombia,2021-05-02,15909.0
Colombia,2021-05-03,11599.0
Colombia,2021-05-04,14551.0
Colombia,2021-05-05,14806.0
Colombia,2021-05-06,16490.0
Colombia,2021-05-07,17525.0
Colombia,2021-05-08,16910.0
Colombia,2021-05-09,17222.0
Colombia,2021-05-10,12543.0
Colombia,2021-05-11,16425.0
Colombia,2021-05-12,16993.0
Colombia,2021-05-13,19160.0
Colombia,2021-05-14,16581.0
Colombia,2021-05-15,18873.0
Colombia,2021-05-16,15093.0
Colombia,2021-05-17,12984.0
Colombia,2021-05-18,13137.0
Colombia,2021-05-19,16579.0
Colombia,2021-05-20,16086.0
Colombia,2021-05-21,14838.0
Colombia,2021-05-22,18737.0
Colombia,2021-05-23,21669.0
Colombia,2021-05-24,16977.0
Colombia,2021-05-25,21181.0
Colombia,2021-05-26,23487.0
Colombia,2021-05-27,25092.0
Colombia,2021-05-28,23374.0
Colombia,2021-05-29,20494.0
Colombia,2021-05-30,20218.0
Colombia,2021-05-31,23177.0
Colombia,2021-06-01,25966.0
Colombia,2021-06-02,27000.0
Colombia,2021-06-03,28624.0
Colombia,2021-06-04,30000.0
Colombia,2021-06-05,28971.0
Colombia,2021-06-06,24050.0
Colombia,2021-06-07,21949.0
Colombia,2021-06-08,18586.0
Colombia,2021-06-09,21879.0
Colombia,2021-06-10,31656.0
Colombia,2021-06-11,29570.0
Colombia,2021-06-12,29998.0
Colombia,2021-06-13,28519.0
Colombia,2021-06-14,24376.0
Colombia,2021-06-15,24452.0
Colombia,2021-06-16,27827.0
Colombia,2021-06-17,29945.0
Colombia,2021-06-18,28790.0
Colombia,2021-06-19,28734.0
Colombia,2021-06-20,27818.0
Colombia,2021-06-21,23239.0
Colombia,2021-06-22,28616.0
Colombia,2021-06-23,29995.0
Colombia,2021-06-24,32997.0
Colombia,2021-06-25,32733.0
Colombia,2021-06-26,33594.0
Colombia,2021-06-27,32376.0
Colombia,2021-06-28,28478.0
Colombia,2021-06-29,25880.0
Colombia,2021-06-30,27908.0
Colombia,2021-07-01,28315.0
Colombia,2021-07-02,28005.0
Colombia,2021-07-03,26928.0
Colombia,2021-07-04,26265.0
Colombia,2021-07-05,25366.0
Colombia,2021-07-06,26721.0
Colombia,2021-07-07,24229.0
Colombia,2021-07-08,23275.0
Colombia,2021-07-09,21536.0
Colombia,2021-07-10,20915.0
Colombia,2021-07-11,19423.0
Colombia,2021-07-12,18650.0
Colombia,2021-07-13,17532.0
Colombia,2021-07-14,17230.0
Colombia,2021-07-15,18070.0
Colombia,2021-07-16,17893.0
Colombia,2021-07-17,19925.0
Colombia,2021-07-18,18206.0
Colombia,2021-07-19,16455.0
Colombia,2021-07-20,12829.0
Colombia,2021-07-21,11244.0
Colombia,2021-07-22,12576.0
Colombia,2021-07-23,13164.0
Colombia,2021-07-24,11064.0
Colombia,2021-07-25,11048.0
Colombia,2021-07-26,8503.0
Colombia,2021-07-27,11426.0
Colombia,2021-07-28,9364.0
Colombia,2021-07-29,9690.0
Colombia,2021-07-30,9462.0
Colombia,2021-07-31,9029.0
Colombia,2021-08-01,9094.0
Colombia,2021-08-02,6636.0
Colombia,2021-08-03,6929.0
Colombia,2021-08-04,7084.0
Colombia,2021-08-05,6540.0
Colombia,2021-08-06,6980.0
Colombia,2021-08-07,6051.0
Colombia,2021-08-08,4350.0
Colombia,2021-08-09,4023.0
Colombia,2021-08-10,3948.0
Colombia,2021-08-11,5368.0
Colombia,2021-08-12,4272.0
Colombia,2021-08-13,4027.0
Colombia,2021-08-14,4007.0
Colombia,2021-08-15,3132.0
Colombia,2021-08-16,3161.0
Colombia,2021-08-17,3247.0
Colombia,2021-08-18,3154.0
Colombia,2021-08-19,3193.0
Colombia,2021-08-20,3416.0
Colombia,2021-08-21,2965.0
Colombia,2021-08-22,2640.0
Colombia,2021-08-23,2698.0
Colombia,2021-08-24,2467.0
Colombia,2021-08-25,2448.0
Colombia,2021-08-26,1935.0
Colombia,2021-08-27,2078.0
Colombia,2021-08-28,2141.0
Colombia,2021-08-29,1954.0
Colombia,2021-08-30,2006.0
Colombia,2021-08-31,1822.0
Colombia,2021-09-01,1996.0
Colombia,2021-09-02,1949.0
Colombia,2021-09-03,1850.0
Colombia,2021-09-04,2099.0
Colombia,2021-09-05,1669.0
Colombia,2021-09-06,1124.0
Colombia,2021-09-07,1637.0
Colombia,2021-09-08,1787.0
Colombia,2021-09-09,1803.0
Colombia,2021-09-10,1772.0
Colombia,2021-09-11,1806.0
Colombia,2021-09-12,1671.0
Colombia,2021-09-13,1314.0
Colombia,2021-09-14,1435.0
Colombia,2021-09-15,1570.0
Colombia,2021-09-16,1484.0
Colombia,2021-09-17,1544.0
Colombia,2021-09-18,1655.0
Colombia,2021-09-19,1813.0
Colombia,2021-09-20,1185.0
Colombia,2021-09-21,1373.0
Colombia,2021-09-22,1581.0
Colombia,2021-09-23,1608.0
Colombia,2021-09-24,1702.0
Colombia,2021-09-25,1740.0
Colombia,2021-09-26,1422.0
Colombia,2021-09-27,1015.0
Colombia,2021-09-28,1686.0
Colombia,2021-09-29,1472.0
Colombia,2021-09-30,1429.0
Colombia,2021-10-01,1867.0
Colombia,2021-10-02,1497.0
Colombia,2021-10-03,1413.0
Colombia,2021-10-04,1189.0
Colombia,2021-10-05,1211.0
Colombia,2021-10-06,1393.0
Colombia,2021-10-07,1677.0
Colombia,2021-10-08,1607.0
Colombia,2021-10-09,1587.0
Colombia,2021-10-10,1518.0
Colombia,2021-10-11,1089.0
Colombia,2021-10-12,1075.0
Colombia,2021-10-13,1256.0
Colombia,2021-10-14,1387.0
Colombia,2021-10-15,1646.0
Colombia,2021-10-16,1544.0
Colombia,2021-10-17,1299.0
Colombia,2021-10-18,1043.0
Colombia,2021-10-19,952.0
Colombia,2021-10-20,1224.0
Colombia,2021-10-21,1498.0
Colombia,2021-10-22,1772.0
Colombia,2021-10-23,1660.0
Colombia,2021-10-24,1369.0
Colombia,2021-10-25,1536.0
Colombia,2021-10-26,1428.0
Colombia,2021-10-27,1680.0
Colombia,2021-10-28,1750.0
Colombia,2021-10-29,1604.0
Colombia,2021-10-30,1629.0
Colombia,2021-10-31,1710.0
Colombia,2021-11-01,1590.0
Costa Rica,2021-01-01,0.0
Costa Rica,2021-01-02,0.0
Costa Rica,2021-01-03,0.0
Costa Rica,2021-01-04,3115.0
Costa Rica,2021-01-05,1155.0
Costa Rica,2021-01-06,1447.0
Costa Rica,2021-01-07,1369.0
Costa Rica,2021-01-08,1207.0
Costa Rica,2021-01-09,0.0
Costa Rica,2021-01-10,0.0
Costa Rica,2021-01-11,2447.0
Costa Rica,2021-01-12,1032.0
Costa Rica,2021-01-13,1063.0
Costa Rica,2021-01-14,1086.0
Costa Rica,2021-01-15,945.0
Costa Rica,2021-01-16,0.0
Costa Rica,2021-01-17,0.0
Costa Rica,2021-01-18,1829.0
Costa Rica,2021-01-19,861.0
Costa Rica,2021-01-20,835.0
Costa Rica,2021-01-21,765.0
Costa Rica,2021-01-22,831.0
Costa Rica,2021-01-23,0.0
Costa Rica,2021-01-24,0.0
Costa Rica,2021-01-25,1437.0
Costa Rica,2021-01-26,600.0
Costa Rica,2021-01-27,721.0
Costa Rica,2021-01-28,571.0
Costa Rica,2021-01-29,639.0
Costa Rica,2021-01-30,0.0
Costa Rica,2021-01-31,0.0
Costa Rica,2021-02-01,1293.0
Costa Rica,2021-02-02,440.0
Costa Rica,2021-02-03,528.0
Costa Rica,2021-02-04,455.0
Costa Rica,2021-02-05,446.0
Costa Rica,2021-02-06,0.0
Costa Rica,2021-02-07,0.0
Costa Rica,2021-02-08,997.0
Costa Rica,2021-02-09,417.0
Costa Rica,2021-02-10,486.0
Costa Rica,2021-02-11,418.0
Costa Rica,2021-02-12,431.0
Costa Rica,2021-02-13,0.0
Costa Rica,2021-02-14,0.0
Costa Rica,2021-02-15,837.0
Costa Rica,2021-02-16,430.0
Costa Rica,2021-02-17,434.0
Costa Rica,2021-02-18,353.0
Costa Rica,2021-02-19,437.0
Costa Rica,2021-02-20,0.0
Costa Rica,2021-02-21,0.0
Costa Rica,2021-02-22,996.0
Costa Rica,2021-02-23,423.0
Costa Rica,2021-02-24,399.0
Costa Rica,2021-02-25,418.0
Costa Rica,2021-02-26,427.0
Costa Rica,2021-02-27,0.0
Costa Rica,2021-02-28,0.0
Costa Rica,2021-03-01,745.0
Costa Rica,2021-03-02,428.0
Costa Rica,2021-03-03,376.0
Costa Rica,2021-03-04,403.0
Costa Rica,2021-03-05,347.0
Costa Rica,2021-03-06,0.0
Costa Rica,2021-03-07,0.0
Costa Rica,2021-03-08,0.0
Costa Rica,2021-03-09,1192.0
Costa Rica,2021-03-10,0.0
Costa Rica,2021-03-11,0.0
Costa Rica,2021-03-12,1261.0
Costa Rica,2021-03-13,0.0
Costa Rica,2021-03-14,0.0
Costa Rica,2021-03-15,0.0
Costa Rica,2021-03-16,1354.0
Costa Rica,2021-03-17,0.0
Costa Rica,2021-03-18,0.0
Costa Rica,2021-03-19,1456.0
Costa Rica,2021-03-20,0.0
Costa Rica,2021-03-21,0.0
Costa Rica,2021-03-22,0.0
Costa Rica,2021-03-23,1535.0
Costa Rica,2021-03-24,0.0
Costa Rica,2021-03-25,0.0
Costa Rica,2021-03-26,1740.0
Costa Rica,2021-03-27,0.0
Costa Rica,2021-03-28,0.0
Costa Rica,2021-03-29,0.0
Costa Rica,2021-03-30,1586.0
Costa Rica,2021-03-31,0.0
Costa Rica,2021-04-01,0.0
Costa Rica,2021-04-02,0.0
Costa Rica,2021-04-03,0.0
Costa Rica,2021-04-04,0.0
Costa Rica,2021-04-05,0.0
Costa Rica,2021-04-06,3082.0
Costa Rica,2021-04-07,0.0
Costa Rica,2021-04-08,0.0
Costa Rica,2021-04-09,2698.0
Costa Rica,2021-04-10,0.0
Costa Rica,2021-04-11,0.0
Costa Rica,2021-04-12,0.0
Costa Rica,2021-04-13,2799.0
Costa Rica,2021-04-14,0.0
Costa Rica,2021-04-15,2190.0
Costa Rica,2021-04-16,1044.0
Costa Rica,2021-04-17,0.0
Costa Rica,2021-04-18,0.0
Costa Rica,2021-04-19,2260.0
Costa Rica,2021-04-20,1130.0
Costa Rica,2021-04-21,1531.0
Costa Rica,2021-04-22,1776.0
Costa Rica,2021-04-23,1656.0
Costa Rica,2021-04-24,1830.0
Costa Rica,2021-04-25,0.0
Costa Rica,2021-04-26,2480.0
Costa Rica,2021-04-27,1927.0
Costa Rica,2021-04-28,2434.0
Costa Rica,2021-04-29,2781.0
Costa Rica,2021-04-30,2609.0
Costa Rica,2021-05-01,0.0
Costa Rica,2021-05-02,0.0
Costa Rica,2021-05-03,5685.0
Costa Rica,2021-05-04,1304.0
Costa Rica,2021-05-05,2555.0
Costa Rica,2021-05-06,2559.0
